age,balance,day,duration,campaign,pdays,previous,do_not_disturb,total_contacts,contacted_before,previous_success,contact_intensity,engagement_score,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,education_secondary,education_tertiary,default_yes,housing_yes,loan_yes,contact_telephone,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_other,poutcome_success
-1.4677071409297386,0.5198639180753152,1.535040425082799,0.28223950276816956,1.2544741756139912,-0.8050122864415611,0.9008504011119489,-0.29655012464661656,1.5345641995594648,0.4608984493917067,-0.25635787596323945,-0.08885661521740931,1.7936470739751895,-0.3176750402418492,-0.31846926217451044,-0.318865904055822,-0.33448953983422697,-0.3172774575906105,-0.3031529792768068,-0.31046907436939647,-0.3051967717068115,-0.3176750402418492,-0.3216337604513384,-1.0990503553216564,-0.6699536635161255,0.9190945649767033,-0.6100923642920062,-0.1495467059229195,-1.1163061622261397,-0.440150999388981,-0.32946173471593376,-0.3164813423634576,-0.29903764544088873,-0.2919525046621819,-0.3060117626928037,-0.30151134457776363,-0.29237250639656226,3.3166247903554,-0.29738085706659045,-0.3076374830553255,-0.3047887380849036,-0.3076374830553255,-0.22891218687652254,-0.25635787596323945
-0.4534690639991051,1.090906108140345,1.6586491761169957,0.6867324799974179,0.3003502581766346,0.8626238127639866,0.3165939593692987,-0.29655012464661656,0.41572039947054085,0.4608984493917067,-0.25635787596323945,-0.16998046552058638,0.43761705584950733,-0.3176750402418492,-0.31846926217451044,-0.318865904055822,-0.33448953983422697,-0.3172774575906105,-0.3031529792768068,-0.31046907436939647,-0.3051967717068115,-0.3176750402418492,3.1091263510296048,-1.0990503553216564,1.4926405428573797,0.9190945649767033,-0.6100923642920062,-0.1495467059229195,0.8958115916925499,-0.440150999388981,-0.32946173471593376,-0.3164813423634576,-0.29903764544088873,3.4252146634504794,-0.3060117626928037,-0.30151134457776363,-0.29237250639656226,-0.30151134457776363,-0.29738085706659045,-0.3076374830553255,-0.3047887380849036,-0.3076374830553255,-0.22891218687652254,-0.25635787596323945
-1.0330336793880386,0.43203657663098166,0.5461704168092247,-1.2693231113798427,0.3003502581766346,-0.3838052304566547,-1.436175365858652,-0.29655012464661656,-0.4234124505961522,-2.1696753402399134,-0.25635787596323945,-0.1450840611491719,-1.0611529641841413,-0.3176750402418492,-0.31846926217451044,-0.318865904055822,-0.33448953983422697,-0.3172774575906105,-0.3031529792768068,-0.31046907436939647,3.276574632187309,-0.3176750402418492,-0.3216337604513384,0.9098764175435189,-0.6699536635161255,-1.0880273239624123,1.6390960754941917,-0.1495467059229195,0.8958115916925499,-0.440150999388981,3.0352538538723257,-0.3164813423634576,-0.29903764544088873,-0.2919525046621819,-0.3060117626928037,-0.30151134457776363,-0.29237250639656226,-0.30151134457776363,3.3626912299068303,-0.3076374830553255,-0.3047887380849036,-0.3076374830553255,-0.22891218687652254,-0.25635787596323945
1.671601192426984,0.8925544718447154,0.42256166577502796,-0.967462680611747,0.6183915639890868,-1.1488547811231173,-1.436175365858652,3.3721112111878155,-0.14370150057392117,-2.1696753402399134,-0.25635787596323945,-0.05741437789369455,-1.0611529641841413,-0.3176750402418492,-0.31846926217451044,-0.318865904055822,2.989630110692252,-0.3172774575906105,-0.3031529792768068,-0.31046907436939647,-0.3051967717068115,-0.3176750402418492,-0.3216337604513384,0.9098764175435189,-0.6699536635161255,-1.0880273239624123,1.6390960754941917,-0.1495467059229195,-1.1163061622261397,-0.440150999388981,-0.32946173471593376,-0.3164813423634576,-0.29903764544088873,-0.2919525046621819,-0.3060117626928037,3.3166247903554,-0.29237250639656226,-0.30151134457776363,-0.29738085706659045,-0.3076374830553255,-0.3047887380849036,-0.3076374830553255,-0.22891218687652254,-0.25635787596323945
1.5750070898621618,0.3764454878516095,1.0406054209460118,0.022639532307607183,-1.6078975766980788,-0.9769335337823392,0.9008504011119489,-0.29655012464661656,-0.9828343506406142,0.4608984493917067,-0.25635787596323945,-0.18313465499455397,-0.7756729603682082,-0.3176750402418492,-0.31846926217451044,-0.318865904055822,-0.33448953983422697,-0.3172774575906105,-0.3031529792768068,-0.31046907436939647,-0.3051967717068115,-0.3176750402418492,-0.3216337604513384,0.9098764175435189,-0.6699536635161255,-1.0880273239624123,-0.6100923642920062,-0.1495467059229195,0.8958115916925499,-0.440150999388981,-0.32946173471593376,-0.3164813423634576,-0.29903764544088873,-0.2919525046621819,3.267848239558918,-0.30151134457776363,-0.29237250639656226,-0.30151134457776363,-0.29738085706659045,-0.3076374830553255,-0.3047887380849036,-0.3076374830553255,-0.22891218687652254,-0.25635787596323945
1.5750070898621618,-0.6080759838446085,-0.44269959146434934,-0.26714648122976475,-1.2898562708856265,0.6477222535880139,1.4851068428545993,-0.29655012464661656,-0.4234124505961522,0.4608984493917067,-0.25635787596323945,-0.1881780890530776,-0.3474529546443086,-0.3176750402418492,-0.31846926217451044,-0.318865904055822,-0.33448953983422697,-0.3172774575906105,-0.3031529792768068,-0.31046907436939647,-0.3051967717068115,3.147870853305597,-0.3216337604513384,0.9098764175435189,-0.6699536635161255,0.9190945649767033,-0.6100923642920062,-0.1495467059229195,0.8958115916925499,-0.440150999388981,-0.32946173471593376,-0.3164813423634576,-0.29903764544088873,-0.2919525046621819,-0.3060117626928037,-0.30151134457776363,-0.29237250639656226,-0.30151134457776363,-0.29738085706659045,-0.3076374830553255,3.280961121737491,-0.3076374830553255,-0.22891218687652254,-0.25635787596323945
-1.0813307306704496,-0.0034817756997208567,-1.5551783507721202,0.39090925784468405,-0.6537736592607221,-1.5098894005387513,1.4851068428545993,-0.29655012464661656,0.13600944944830984,0.4608984493917067,-0.25635787596323945,1.8815670019300082e-06,0.36624705489552406,3.147870853305597,-0.31846926217451044,-0.318865904055822,-0.33448953983422697,-0.3172774575906105,-0.3031529792768068,-0.31046907436939647,-0.3051967717068115,-0.3176750402418492,-0.3216337604513384,-1.0990503553216564,-0.6699536635161255,-1.0880273239624123,1.6390960754941917,-0.1495467059229195,0.8958115916925499,-0.440150999388981,-0.32946173471593376,-0.3164813423634576,-0.29903764544088873,3.4252146634504794,-0.3060117626928037,-0.30151134457776363,-0.29237250639656226,-0.30151134457776363,-0.29738085706659045,-0.3076374830553255,-0.3047887380849036,-0.3076374830553255,-0.22891218687652254,-0.25635787596323945
-0.6949543204111607,-0.6847193192623228,-0.9371345956011364,0.8014394436892943,-0.017691047635817667,0.8454316880299088,0.3165939593692987,-0.29655012464661656,0.13600944944830984,0.4608984493917067,-0.25635787596323945,-0.17360522937542833,0.22350705298755755,-0.3176750402418492,-0.31846926217451044,-0.318865904055822,-0.33448953983422697,-0.3172774575906105,-0.3031529792768068,-0.31046907436939647,-0.3051967717068115,3.147870853305597,-0.3216337604513384,-1.0990503553216564,1.4926405428573797,-1.0880273239624123,-0.6100923642920062,-0.1495467059229195,-1.1163061622261397,-0.440150999388981,-0.32946173471593376,-0.3164813423634576,-0.29903764544088873,-0.2919525046621819,-0.3060117626928037,-0.30151134457776363,-0.29237250639656226,-0.30151134457776363,-0.29738085706659045,-0.3076374830553255,-0.3047887380849036,-0.3076374830553255,-0.22891218687652254,-0.25635787596323945
-1.612598294776972,0.15868631168625824,0.29895291474083124,0.6927696886127799,-0.3357323534482699,0.8454316880299088,1.4851068428545993,3.3721112111878155,0.41572039947054085,0.4608984493917067,3.900796869386589,-0.17740805180559582,0.7230970596654405,-0.3176750402418492,-0.31846926217451044,-0.318865904055822,-0.33448953983422697,-0.3172774575906105,3.2986645962892145,-0.31046907436939647,-0.3051967717068115,-0.3176750402418492,-0.3216337604513384,0.9098764175435189,-0.6699536635161255,-1.0880273239624123,-0.6100923642920062,-0.1495467059229195,-1.1163061622261397,-0.440150999388981,-0.32946173471593376,-0.3164813423634576,3.3440605731283144,-0.2919525046621819,-0.3060117626928037,-0.30151134457776363,-0.29237250639656226,-0.30151134457776363,-0.29738085706659045,-0.3076374830553255,-0.3047887380849036,-0.3076374830553255,-0.22891218687652254,3.900796869386589
1.1403336283204617,0.27874990579555314,1.4114316740486021,1.0851882486113043,1.2544741756139912,0.3038797589064577,1.4851068428545993,-0.29655012464661656,1.8142751495816958,0.4608984493917067,-0.25635787596323945,-0.14815557157353798,2.5073470835150222,-0.3176750402418492,-0.31846926217451044,-0.318865904055822,-0.33448953983422697,-0.3172774575906105,-0.3031529792768068,3.2209327194057296,-0.3051967717068115,-0.3176750402418492,-0.3216337604513384,0.9098764175435189,-0.6699536635161255,-1.0880273239624123,1.6390960754941917,-0.1495467059229195,0.8958115916925499,-0.440150999388981,-0.32946173471593376,-0.3164813423634576,-0.29903764544088873,-0.2919525046621819,-0.3060117626928037,-0.30151134457776363,-0.29237250639656226,-0.30151134457776363,-0.29738085706659045,-0.3076374830553255,-0.3047887380849036,3.250579188427958,-0.22891218687652254,-0.25635787596323945
-1.1296277819528608,-0.9662931180501485,1.2878229230144054,-1.2934719458412904,-0.9718149650731743,0.22651519760310757,-0.2676624823733516,-0.29655012464661656,-0.9828343506406142,0.4608984493917067,-0.25635787596323945,-0.18136298713297005,-0.6329329584602417,-0.3176750402418492,-0.31846926217451044,-0.318865904055822,-0.33448953983422697,3.1518154727850853,-0.3031529792768068,-0.31046907436939647,-0.3051967717068115,-0.3176750402418492,-0.3216337604513384,-1.0990503553216564,1.4926405428573797,0.9190945649767033,-0.6100923642920062,-0.1495467059229195,-1.1163061622261397,-0.440150999388981,-0.32946173471593376,-0.3164813423634576,-0.29903764544088873,-0.2919525046621819,-0.3060117626928037,3.3166247903554,-0.29237250639656226,-0.30151134457776363,-0.29738085706659045,-0.3076374830553255,-0.3047887380849036,-0.3076374830553255,-0.22891218687652254,-0.25635787596323945
1.671601192426984,0.5547317015700692,-0.07187333836175906,0.608248767997713,-0.6537736592607221,-1.5958500242091405,-0.2676624823733516,-0.29655012464661656,-0.7031234006183832,0.4608984493917067,-0.25635787596323945,0.15109730120041379,-0.4901929565522751,-0.3176750402418492,3.1400204627975485,-0.318865904055822,-0.33448953983422697,-0.3172774575906105,-0.3031529792768068,-0.31046907436939647,-0.3051967717068115,-0.3176750402418492,-0.3216337604513384,0.9098764175435189,-0.6699536635161255,-1.0880273239624123,1.6390960754941917,-0.1495467059229195,0.8958115916925499,-0.440150999388981,-0.32946173471593376,-0.3164813423634576,3.3440605731283144,-0.2919525046621819,-0.3060117626928037,-0.30151134457776363,-0.29237250639656226,-0.30151134457776363,-0.29738085706659045,-0.3076374830553255,-0.3047887380849036,-0.3076374830553255,-0.22891218687652254,-0.25635787596323945
1.0920365770380507,0.8224899635014831,0.29895291474083124,0.9463324504579803,-0.6537736592607221,-0.9167610972130669,-1.436175365858652,-0.29655012464661656,-1.262545300662845,-2.1696753402399134,-0.25635787596323945,-0.1473161525755746,-1.0611529641841413,-0.3176750402418492,-0.31846926217451044,-0.318865904055822,2.989630110692252,-0.3172774575906105,-0.3031529792768068,-0.31046907436939647,-0.3051967717068115,-0.3176750402418492,-0.3216337604513384,0.9098764175435189,-0.6699536635161255,-1.0880273239624123,-0.6100923642920062,-0.1495467059229195,0.8958115916925499,-0.440150999388981,-0.32946173471593376,-0.3164813423634576,-0.29903764544088873,-0.2919525046621819,-0.3060117626928037,-0.30151134457776363,-0.29237250639656226,-0.30151134457776363,-0.29738085706659045,-0.3076374830553255,3.280961121737491,-0.3076374830553255,-0.22891218687652254,-0.25635787596323945
-1.2745189358000941,-1.0287919752577266,0.17534416370663447,-1.0097231409192804,-1.6078975766980788,-1.183239030591273,1.4851068428545993,-0.29655012464661656,-0.7031234006183832,0.4608984493917067,-0.25635787596323945,-0.17790678261610962,-0.7043029594142249,-0.3176750402418492,-0.31846926217451044,3.136114546210421,-0.33448953983422697,-0.3172774575906105,-0.3031529792768068,-0.31046907436939647,-0.3051967717068115,-0.3176750402418492,-0.3216337604513384,0.9098764175435189,-0.6699536635161255,0.9190945649767033,-0.6100923642920062,-0.1495467059229195,-1.1163061622261397,2.2719475847793227,-0.32946173471593376,-0.3164813423634576,-0.29903764544088873,-0.2919525046621819,-0.3060117626928037,3.3166247903554,-0.29237250639656226,-0.30151134457776363,-0.29738085706659045,-0.3076374830553255,-0.3047887380849036,-0.3076374830553255,-0.22891218687652254,-0.25635787596323945
-1.5643012434945607,-0.7929410246375501,0.17534416370663447,2.1416997562996394,-1.6078975766980788,1.266638744014815,1.4851068428545993,-0.29655012464661656,-0.7031234006183832,0.4608984493917067,-0.25635787596323945,-0.19315789152360177,-0.7043029594142249,-0.3176750402418492,-0.31846926217451044,-0.318865904055822,-0.33448953983422697,-0.3172774575906105,-0.3031529792768068,3.2209327194057296,-0.3051967717068115,-0.3176750402418492,-0.3216337604513384,-1.0990503553216564,1.4926405428573797,-1.0880273239624123,-0.6100923642920062,-0.1495467059229195,0.8958115916925499,-0.440150999388981,-0.32946173471593376,-0.3164813423634576,-0.29903764544088873,-0.2919525046621819,-0.3060117626928037,-0.30151134457776363,-0.29237250639656226,-0.30151134457776363,-0.29738085706659045,-0.3076374830553255,-0.3047887380849036,3.250579188427958,-0.22891218687652254,-0.25635787596323945
1.5267100385797507,-1.0409628053455182,1.4114316740486021,1.1455603347649235,1.2544741756139912,0.19213094813495193,-1.436175365858652,-0.29655012464661656,0.41572039947054085,-2.1696753402399134,-0.25635787596323945,-0.14531636025689706,-1.0611529641841413,3.147870853305597,-0.31846926217451044,-0.318865904055822,-0.33448953983422697,-0.3172774575906105,-0.3031529792768068,-0.31046907436939647,-0.3051967717068115,-0.3176750402418492,-0.3216337604513384,0.9098764175435189,-0.6699536635161255,0.9190945649767033,-0.6100923642920062,-0.1495467059229195,-1.1163061622261397,-0.440150999388981,-0.32946173471593376,-0.3164813423634576,-0.29903764544088873,-0.2919525046621819,-0.3060117626928037,-0.30151134457776363,-0.29237250639656226,-0.30151134457776363,-0.29738085706659045,-0.3076374830553255,3.280961121737491,-0.3076374830553255,-0.22891218687652254,-0.25635787596323945
0.8022542693435839,-1.695227157902744,-0.31909084043015257,-1.033871975380728,-0.6537736592607221,-1.088682344553845,-0.2676624823733516,-0.29655012464661656,-0.7031234006183832,0.4608984493917067,-0.25635787596323945,-0.13367559385866937,-0.4901929565522751,-0.3176750402418492,3.1400204627975485,-0.318865904055822,-0.33448953983422697,-0.3172774575906105,-0.3031529792768068,-0.31046907436939647,-0.3051967717068115,-0.3176750402418492,-0.3216337604513384,0.9098764175435189,-0.6699536635161255,-1.0880273239624123,1.6390960754941917,-0.1495467059229195,0.8958115916925499,-0.440150999388981,3.0352538538723257,-0.3164813423634576,-0.29903764544088873,-0.2919525046621819,-0.3060117626928037,-0.30151134457776363,-0.29237250639656226,-0.30151134457776363,-0.29738085706659045,-0.3076374830553255,-0.3047887380849036,-0.3076374830553255,-0.22891218687652254,-0.25635787596323945
0.3192837565194728,-1.3343784928674114,-0.6899170935327429,0.2580906683067219,-1.2898562708856265,1.5073284902919044,0.9008504011119489,3.3721112111878155,-0.7031234006183832,0.4608984493917067,-0.25635787596323945,-0.19038238715557915,-0.4901929565522751,-0.3176750402418492,-0.31846926217451044,-0.318865904055822,-0.33448953983422697,-0.3172774575906105,-0.3031529792768068,-0.31046907436939647,-0.3051967717068115,-0.3176750402418492,3.1091263510296048,-1.0990503553216564,1.4926405428573797,-1.0880273239624123,1.6390960754941917,-0.1495467059229195,-1.1163061622261397,-0.440150999388981,-0.32946173471593376,-0.3164813423634576,3.3440605731283144,-0.2919525046621819,-0.3060117626928037,-0.30151134457776363,-0.29237250639656226,-0.30151134457776363,-0.29738085706659045,-0.3076374830553255,-0.3047887380849036,-0.3076374830553255,-0.22891218687652254,-0.25635787596323945
1.188630679602873,0.29453909077430973,-1.1843520976695299,-0.29733252430657436,-0.6537736592607221,-0.20328792074883772,0.3165939593692987,-0.29655012464661656,-0.4234124505961522,0.4608984493917067,-0.25635787596323945,-0.17060643225906766,-0.20471295273634205,-0.3176750402418492,-0.31846926217451044,-0.318865904055822,-0.33448953983422697,-0.3172774575906105,-0.3031529792768068,-0.31046907436939647,-0.3051967717068115,-0.3176750402418492,-0.3216337604513384,0.9098764175435189,-0.6699536635161255,-1.0880273239624123,-0.6100923642920062,-0.1495467059229195,0.8958115916925499,-0.440150999388981,-0.32946173471593376,-0.3164813423634576,-0.29903764544088873,-0.2919525046621819,3.267848239558918,-0.30151134457776363,-0.29237250639656226,-0.30151134457776363,-0.29738085706659045,-0.3076374830553255,-0.3047887380849036,-0.3076374830553255,4.368487382191713,-0.25635787596323945
-0.06709265373981617,-0.28341086771892615,-0.5663083424985461,-1.033871975380728,-0.3357323534482699,1.5245206150259822,0.9008504011119489,-0.29655012464661656,0.13600944944830984,0.4608984493917067,-0.25635787596323945,-0.18140303813516012,0.36624705489552406,-0.3176750402418492,-0.31846926217451044,-0.318865904055822,-0.33448953983422697,3.1518154727850853,-0.3031529792768068,-0.31046907436939647,-0.3051967717068115,-0.3176750402418492,-0.3216337604513384,-1.0990503553216564,1.4926405428573797,0.9190945649767033,-0.6100923642920062,-0.1495467059229195,-1.1163061622261397,-0.440150999388981,-0.32946173471593376,-0.3164813423634576,-0.29903764544088873,-0.2919525046621819,-0.3060117626928037,-0.30151134457776363,-0.29237250639656226,-0.30151134457776363,3.3626912299068303,-0.3076374830553255,-0.3047887380849036,-0.3076374830553255,-0.22891218687652254,-0.25635787596323945
